leftTime,leftX,leftY,leftZ,rightTime,rightX,rightY,rightZ
11468,1.3414154052734375,0.5206756591796875,-0.421844482421875,11769,0.8848876953125,0.405792236328125,-0.3936309814453125
11567,0.8361663818359375,0.3022613525390625,-0.3257904052734375,11870,0.71197509765625,0.266754150390625,-0.4340667724609375
11667,0.9076080322265625,0.627288818359375,-0.2833709716796875,11971,0.804107666015625,0.344696044921875,-0.4889678955078125
11767,0.7621307373046875,0.5044403076171875,-0.24298095703125,12071,1.0705718994140625,0.6068115234375,-0.6317138671875
11866,0.6349639892578125,0.3896331787109375,-0.259796142578125,12172,0.8900299072265625,0.38671875,-0.409149169921875
11966,0.66357421875,0.4753265380859375,-0.232574462890625,12274,0.6787109375,0.532684326171875,-0.5181884765625
12066,1.0604705810546875,0.7427825927734375,-0.3573455810546875,12375,0.8018035888671875,0.576904296875,-0.355560302734375
12165,0.9587860107421875,0.2638397216796875,-0.40191650390625,12475,0.6185150146484375,0.48333740234375,-0.3336334228515625
12265,1.015167236328125,0.4069976806640625,-0.28509521484375,12576,0.6255950927734375,0.53948974609375,-0.3486328125
12365,0.891632080078125,0.3247528076171875,-0.2626190185546875,12676,0.8356170654296875,0.785369873046875,-0.458282470703125
12465,0.82122802734375,0.2193756103515625,-0.246063232421875,12777,0.8212127685546875,0.447784423828125,-0.3983612060546875
12564,0.848052978515625,0.2060699462890625,-0.2389678955078125,12878,0.671966552734375,0.4212493896484375,-0.4546966552734375
12664,1.206268310546875,0.4755096435546875,-0.350372314453125,12978,0.8950653076171875,0.4883270263671875,-0.4251708984375
12763,1.15289306640625,0.3221435546875,-0.4314422607421875,13079,0.854827880859375,0.2671966552734375,-0.3648834228515625
12865,0.8904876708984375,0.360687255859375,-0.2946319580078125,13180,0.85736083984375,0.158935546875,-0.3559722900390625
12963,0.8823394775390625,0.525848388671875,-0.31304931640625,13280,0.973236083984375,0.3325347900390625,-0.40667724609375
13063,0.68670654296875,0.43756103515625,-0.2711181640625,13381,1.0821685791015625,0.484649658203125,-0.5179595947265625
13162,0.5968780517578125,0.3893280029296875,-0.2420806884765625,13482,0.8339996337890625,0.4290618896484375,-0.4337615966796875
13262,0.799530029296875,0.502899169921875,-0.2160186767578125,13583,0.8077850341796875,0.574554443359375,-0.3886871337890625
13361,1.096923828125,0.6964569091796875,-0.264678955078125,13684,0.7329864501953125,0.535797119140625,-0.29425048828125
13461,0.9716339111328125,0.22967529296875,-0.24310302734375,13784,0.70013427734375,0.4463653564453125,-0.3441162109375
13561,1.0599365234375,0.3347625732421875,-0.289794921875,13885,0.837158203125,0.3333587646484375,-0.357147216796875
13660,0.954010009765625,0.217681884765625,-0.31170654296875,13986,0.91717529296875,0.37554931640625,-0.527862548828125
13760,0.940216064453125,0.123016357421875,-0.297149658203125,14086,0.88909912109375,0.238250732421875,-0.556732177734375
13860,0.9449462890625,0.134490966796875,-0.3297119140625,14187,0.6921844482421875,0.323822021484375,-0.4897308349609375
13959,1.02197265625,0.278839111328125,-0.3831939697265625,14288,0.8472442626953125,0.4638214111328125,-0.42889404296875
14059,1.1124420166015625,0.406890869140625,-0.475311279296875,14389,0.8617095947265625,0.3548736572265625,-0.5132598876953125
14159,0.7999420166015625,0.2909393310546875,-0.64971923828125,14489,0.7712249755859375,0.2047119140625,-0.510955810546875
14259,0.8635101318359375,0.405426025390625,-0.6857452392578125,14590,0.882904052734375,0.0440826416015625,-0.3670501708984375
14358,0.801544189453125,0.32867431640625,-0.8704986572265625,14691,0.8744964599609375,0.0587158203125,-0.4975433349609375
14458,0.6711578369140625,0.276458740234375,-0.7902679443359375,14791,0.65704345703125,0.12164306640625,-0.55084228515625
14558,0.5404815673828125,0.1707611083984375,-0.7186126708984375,14892,0.6629791259765625,0.096466064453125,-0.7664947509765625
14657,0.4913482666015625,0.2653350830078125,-0.7032470703125,14993,0.501617431640625,0.1237640380859375,-0.6597442626953125
14757,0.4632568359375,0.0595550537109375,-0.6892547607421875,15097,0.32745361328125,0.1021881103515625,-0.75738525390625
14857,0.633209228515625,0.106964111328125,-0.888671875,15196,0.4959869384765625,0.165069580078125,-1.0623779296875
14957,0.528900146484375,0.067047119140625,-0.8842620849609375,15296,0.0608367919921875,0.0620574951171875,-1.0272979736328125
15056,0.5268707275390625,0.06939697265625,-0.696563720703125,15396,0.056365966796875,0.088958740234375,-0.9285736083984375
15156,0.60595703125,0.028656005859375,-0.7384490966796875,15497,0.0287322998046875,0.055267333984375,-1.2118682861328125
15255,0.5368804931640625,0.02593994140625,-0.8737030029296875,15598,-0.064361572265625,0.0654449462890625,-1.0010833740234375
15355,0.4942169189453125,-0.02056884765625,-0.8172454833984375,15700,-0.28753662109375,0.2698211669921875,-1.1822662353515625
15455,0.577239990234375,0.17388916015625,-0.969207763671875,15810,-0.2007293701171875,-0.0335693359375,-0.8352813720703125
15555,0.2391510009765625,-0.0444793701171875,-0.752716064453125,15913,-0.1280975341796875,0.018524169921875,-1.0823211669921875
15654,0.141815185546875,0.2518157958984375,-1.04351806640625,16019,-0.0999908447265625,0.1046905517578125,-1.0257110595703125
15754,0.1639404296875,0.0841827392578125,-0.9515228271484375,16124,-0.0510101318359375,-0.0175018310546875,-0.870574951171875
15854,-0.0263214111328125,0.0008544921875,-0.969757080078125,16230,-0.0332183837890625,0.0212249755859375,-1
15953,-0.193878173828125,-0.0577850341796875,0.04168701171875,16303,-0.0567779541015625,0.0693511962890625,-0.968536376953125
16053,-0.002227783203125,0.0421142578125,-0.9376678466796875,16421,-0.009735107421875,0.031524658203125,-0.9774017333984375
16153,0.016754150390625,0.0459747314453125,-0.97723388671875,16532,0.0022125244140625,0.0233306884765625,-0.977813720703125
16253,0.0285797119140625,0.040069580078125,-1.010040283203125,16605,0.006622314453125,0.0218505859375,-0.9840850830078125
16352,0.029998779296875,0.0381011962890625,-1.01617431640625,16725,0.0075225830078125,0.01983642578125,-0.9860076904296875
16452,0.02197265625,0.046142578125,-0.99420166015625,16837,0.0076751708984375,0.0199432373046875,-0.9851837158203125
16551,0.022735595703125,0.0497894287109375,-0.998443603515625,16908,0.008209228515625,0.018890380859375,-0.9877166748046875
16651,0.0220489501953125,0.0514068603515625,-0.9983062744140625,17035,0.00775146484375,0.019683837890625,-0.98724365234375
16751,0.0216827392578125,0.052703857421875,-0.99755859375,17109,0.009307861328125,0.019256591796875,-0.9862060546875
16850,0.0202484130859375,0.0524139404296875,-0.9962005615234375,17232,0.00885009765625,0.019775390625,-0.9870758056640625
16950,0.020111083984375,0.053466796875,-0.9956207275390625,17310,0.00860595703125,0.0196075439453125,-0.98822021484375
17050,0.020721435546875,0.05279541015625,-0.996185302734375,17433,0.0079193115234375,0.01885986328125,-0.9868011474609375
17150,0.020660400390625,0.0530548095703125,-0.9965972900390625,17512,0.00823974609375,0.0189666748046875,-0.9871978759765625
17249,0.0204925537109375,0.0534515380859375,-0.9976654052734375,17638,0.0087127685546875,0.019683837890625,-0.98626708984375
17349,0.0198822021484375,0.0528564453125,-0.99627685546875,17713,0.0091400146484375,0.0184326171875,-0.986236572265625
17449,0.020538330078125,0.0521697998046875,-0.99664306640625,17842,0.0082244873046875,0.019744873046875,-0.98590087890625
17548,0.0199432373046875,0.0526123046875,-0.9961395263671875,17915,0.0080108642578125,0.0189208984375,-0.9855804443359375
17648,0.0204010009765625,0.053070068359375,-0.995880126953125,18048,0.00787353515625,0.019805908203125,-0.9869842529296875
17748,0.020294189453125,0.05267333984375,-0.99639892578125,18116,0.0082244873046875,0.019256591796875,-0.9857940673828125
17847,0.01995849609375,0.05328369140625,-0.995147705078125,18217,0.0080413818359375,0.0199737548828125,-0.9863739013671875
17947,0.02154541015625,0.0529327392578125,-0.9964141845703125,18349,0.0081939697265625,0.019378662109375,-0.9856109619140625
18047,0.0206298828125,0.0526123046875,-0.9962158203125,18418,0.0072174072265625,0.0194244384765625,-0.98724365234375
18147,0.02069091796875,0.05316162109375,-0.996307373046875,18519,0.009124755859375,0.0188446044921875,-0.986114501953125
18246,0.0200958251953125,0.0529937744140625,-0.9947357177734375,18651,0.007568359375,0.0201873779296875,-0.9866485595703125
18346,0.01971435546875,0.053009033203125,-0.9966278076171875,18721,0.0100860595703125,0.0198822021484375,-0.987152099609375
18446,0.021270751953125,0.0529937744140625,-0.99554443359375,18822,0.0081024169921875,0.0198822021484375,-0.986114501953125
18545,0.02032470703125,0.0527496337890625,-0.99560546875,18922,0.008087158203125,0.0198822021484375,-0.986602783203125
18645,0.0200042724609375,0.052703857421875,-0.9954986572265625,19054,0.0081329345703125,0.01910400390625,-0.986419677734375
18745,0.01971435546875,0.0529937744140625,-0.9958343505859375,19124,0.007537841796875,0.02032470703125,-0.9851531982421875
18844,0.0206756591796875,0.051971435546875,-0.9968109130859375,19224,0.0073699951171875,0.01953125,-0.9859466552734375
18944,0.020233154296875,0.0532684326171875,-0.9965362548828125,19325,0.008026123046875,0.019622802734375,-0.9871826171875
19044,0.0209503173828125,0.0527191162109375,-0.9968414306640625,19460,0.0084686279296875,0.0196685791015625,-0.9859771728515625
19143,0.0200653076171875,0.0521392822265625,-0.9957427978515625,19527,0.0087738037109375,0.019195556640625,-0.9860076904296875
19243,0.020843505859375,0.052703857421875,-0.9962615966796875,19627,0.00750732421875,0.019927978515625,-0.9866180419921875
19343,0.0202484130859375,0.05242919921875,-0.995452880859375,19728,0.008392333984375,0.019256591796875,-0.9855194091796875
19442,0.0209197998046875,0.0529327392578125,-0.9972381591796875,19829,0.0073699951171875,0.0193328857421875,-0.985626220703125
19542,0.02081298828125,0.0534210205078125,-0.9963531494140625,19930,0.008758544921875,0.01959228515625,-0.987762451171875
19642,0.020263671875,0.052520751953125,-0.9968414306640625,20030,0.008392333984375,0.01983642578125,-0.986480712890625
19742,0.0210113525390625,0.0526123046875,-0.996612548828125,20131,0.0082855224609375,0.0203857421875,-0.9868621826171875
19841,0.020599365234375,0.052520751953125,-0.9964752197265625,20232,0.0089874267578125,0.0203857421875,-0.986358642578125
19941,0.0203094482421875,0.05255126953125,-0.9965362548828125,20333,0.0076751708984375,0.0198974609375,-0.9864959716796875
20041,0.020660400390625,0.0518798828125,-0.995880126953125,20433,0.008026123046875,0.019439697265625,-0.9857940673828125
20140,0.02020263671875,0.0518798828125,-0.9967041015625,20534,0.00775146484375,0.0198974609375,-0.9856414794921875
20240,0.02081298828125,0.05316162109375,-0.9965057373046875,20635,0.00750732421875,0.0181427001953125,-0.985504150390625
20340,0.020751953125,0.0524749755859375,-0.9968719482421875,20736,0.0094757080078125,0.0200653076171875,-0.9871063232421875
20439,0.020050048828125,0.051483154296875,-0.9961700439453125,20836,0.009246826171875,0.01953125,-0.9859771728515625
20539,0.0204315185546875,0.0524139404296875,-0.9967041015625,20937,0.0093536376953125,0.0189971923828125,-0.9854583740234375
20639,0.0206298828125,0.05322265625,-0.995819091796875,21038,0.009552001953125,0.0189361572265625,-0.9852752685546875
20738,0.021240234375,0.05206298828125,-0.9952850341796875,21139,0.0090789794921875,0.0181427001953125,-0.9859771728515625
20838,0.0204925537109375,0.0524749755859375,-0.9954986572265625,21240,0.0090179443359375,0.0192718505859375,-0.9861907958984375
20938,0.0203704833984375,0.0524749755859375,-0.9962158203125,21340,0.00799560546875,0.01861572265625,-0.985809326171875
21038,0.020172119140625,0.0520477294921875,-0.994964599609375,21441,0.0088653564453125,0.01898193359375,-0.9864044189453125
21137,0.0203399658203125,0.0525360107421875,-0.99554443359375,21542,0.008331298828125,0.0194854736328125,-0.9868011474609375
21237,0.0206451416015625,0.0524749755859375,-0.9947509765625,21642,0.0098724365234375,0.0197906494140625,-0.9866485595703125
21337,0.0211029052734375,0.0522613525390625,-0.995574951171875,21744,0.00830078125,0.0193634033203125,-0.9876708984375
21436,0.020721435546875,0.0525970458984375,-0.9948272705078125,21877,0.0089263916015625,0.0192413330078125,-0.9856109619140625
21536,0.0203399658203125,0.0528411865234375,-0.99603271484375,21887,0.0089263916015625,0.0192413330078125,-0.9856109619140625
21636,0.0208282470703125,0.051910400390625,-0.9965362548828125,,,,
21735,0.0201873779296875,0.05242919921875,-0.997772216796875,,,,
21850,0.0205078125,0.0528411865234375,-0.99627685546875,,,,
21853,0.0205078125,0.0528411865234375,-0.99627685546875,,,,
