leftTime,leftX,leftY,leftZ,rightTime,rightX,rightY,rightZ
4069,-0.4028435945510864,-0.5409477949142456,-0.25351622700691223,3987,0.4052579998970032,-0.7157313823699951,-0.6961598992347717
4177,-1.2021887302398682,-0.6261041164398193,0.13395600020885468,4102,0.9760667681694031,-0.904202938079834,-0.5870769023895264
4274,-1.068475365638733,-0.6329363584518433,-0.28206348419189453,4205,1.0844056606292725,-0.6194736957550049,-0.8406312465667725
4378,-1.1724200248718262,-0.6097556352615356,-0.017568383365869522,4307,0.7116119861602783,-0.6189892292022705,-0.6341034770011902
4477,-1.2653841972351074,-0.5389966368675232,-0.10052768886089325,4406,0.287582665681839,-0.29860571026802063,-0.4047898054122925
4581,-1.5262196063995361,-0.3381839990615845,-0.18592830002307892,4509,0.18755915760993958,-0.3606358766555786,-0.3674597144126892
4681,-0.6402556300163269,-0.5560764074325562,-0.15079152584075928,4632,1.1869100332260132,0.24887846410274506,-0.2365618497133255
4787,-0.7481040954589844,-0.9130486845970154,-0.0666123479604721,4733,0.30078500509262085,-0.48958122730255127,-0.690341591835022
4892,-1.440332055091858,-0.6446480751037598,-0.01146745029836893,4834,1.0000414848327637,-0.7660171389579773,-0.6854935884475708
4995,-0.9591643214225769,-0.7734802961349487,-0.0466042160987854,4937,0.7594852447509766,-0.620479166507721,-0.6850089430809021
5094,-0.5565634369850159,-0.42041197419166565,-0.0019527340773493052,5037,0.5564142465591431,-0.6087206602096558,-0.7635467052459717
5192,-0.32012858986854553,-0.386008083820343,-0.041967444121837616,5138,0.8848118185997009,-0.620930552482605,-0.6908255815505981
5296,-0.8166676163673401,-0.5192327499389648,0.2876758575439453,5241,1.0624295473098755,-0.4138507843017578,-0.8862029314041138
5397,-0.939156174659729,-0.6275683045387268,-0.18787947297096252,5340,0.45345452427864075,-0.5720909833908081,-0.867295503616333
5501,-0.9625796675682068,-1.036512851715088,-0.37551620602607727,5444,0.7408633828163147,-1.0468114614486694,-0.440180242061615
5602,-1.0060127973556519,-0.5587604641914368,0.057340364903211594,5560,0.9023783802986145,-0.6194653511047363,-0.5080533027648926
5704,-0.6214673519134521,-0.6114640831947327,-0.250832200050354,5665,1.2185770273208618,-0.7830778956413269,-0.45423969626426697
5809,-0.7051595449447632,-0.7468842267990112,0.11663191020488739,5764,1.194666862487793,-0.6121394634246826,-0.44114986062049866
5910,-1.0501757860183716,-0.8915764093399048,0.02195931226015091,5868,0.06552565842866898,-0.4665975570678711,-0.053304072469472885
6012,-1.0240682363510132,-0.6424526572227478,-0.35697224736213684,5970,0.6232648491859436,-0.2536570429801941,-0.08190769702196121
6120,-0.8903564810752869,-0.9918597936630249,-0.29792341589927673,6072,0.19475622475147247,-0.665826141834259,-0.821722686290741
6221,-0.9889314770698547,-0.8027604222297668,-0.027084656059741974,6179,0.6100048422813416,-0.6926850080490112,-0.8265706896781921
6322,-0.686128556728363,-0.5160601735115051,-0.05270359292626381,6284,0.5202106833457947,-0.879736065864563,-1.0316438674926758
6425,-0.7995878458023071,-0.21130450069904327,-0.11223942041397095,6400,0.8051735162734985,-1.0433456897735596,-1.1702988147735596
6527,-0.8481447696685791,-0.33379149436950684,0.1283436417579651,6502,0.5280022025108337,-0.7468851804733276,-0.7858464121818542
6630,-0.5914559364318848,-0.4775080680847168,0.21349996328353882,6604,0.5157956480979919,-0.87826007604599,-0.3155832886695862
6732,-0.6168321371078491,-0.43309929966926575,0.12004724889993668,6720,0.6153339147567749,-0.676550030708313,-0.414483904838562
6836,-0.7593272924423218,-0.7061366438865662,-0.1959315836429596,6845,0.8905354142189026,-0.8035289645195007,-0.3645486533641815
6955,-0.840092658996582,-0.9903956055641174,0.14566774666309357,6946,1.2213644981384277,-0.7869195938110352,-0.7746954560279846
7054,-1.2424477338790894,-0.7388321161270142,0.18909934163093567,7062,1.2201379537582397,-0.8383118510246277,-0.8008780479431152
7155,-1.1341122388839722,-0.7012556195259094,-0.013175898231565952,7163,0.5584853887557983,-0.7748308181762695,-0.44696903228759766
7259,-1.3251643180847168,-0.3667312562465668,0.02366776019334793,7265,0.18228451907634735,-0.32209599018096924,-0.09499921649694443
7362,-0.9552603960037231,-0.5563207268714905,-0.16348041594028473,7367,0.144728422164917,-0.2849857807159424,-0.4726642966270447
7465,-0.7959281802177429,-0.8788874745368958,-0.5934086441993713,7470,0.4702151119709015,-0.773877739906311,-0.5531424880027771
7572,-1.0567636489868164,-0.8742522597312927,-0.12956352531909943,7582,1.0499261617660522,-0.9389616847038269,-0.8047575950622559
7672,-0.7149201035499573,-0.8642474412918091,-0.028060244396328926,7699,0.9884591102600098,-0.8871992826461792,-0.9438976049423218
7773,-0.23668071627616882,-0.5682767629623413,0.01634850725531578,7821,0.7474283576011658,-0.6522912383079529,-0.8183327317237854
7875,-0.44042012095451355,-0.7883646488189697,0.2764526903629303,7927,0.46833375096321106,-0.9663383960723877,-1.0980666875839233
7982,-1.0330959558486938,-0.9218320846557617,-0.07100328058004379,8040,0.9839299321174622,-0.4539282023906708,-0.5812599658966064
8086,-1.1936479806900024,-0.470187246799469,0.2825520634651184,8141,0.7516571283340454,-1.0610023736953735,-0.7242780327796936
8195,-0.8474119305610657,-0.6700243353843689,-0.2559559941291809,8262,1.1483659744262695,-1.2065426111221313,-0.6316798329353333
8295,-0.8193516731262207,-0.6446480751037598,0.09198855608701706,8377,0.8360676765441895,-0.8749204874038696,-0.4678148925304413
8410,-0.43529632687568665,-0.5963354110717773,-0.03830781951546669,8478,0.26124587655067444,-0.28737872838974,-0.2530452609062195
8510,-0.742247462272644,-0.6224445104598999,0.0002442862605676055,8589,0.12510254979133606,-0.17309311032295227,-0.19583798944950104
8621,-1.1224004030227661,-0.8210601210594177,-0.20032407343387604,8690,0.598908543586731,-0.3410993218421936,-0.45569461584091187
8724,-1.456191897392273,-0.4609152674674988,-0.18275567889213562,8822,0.7892104387283325,-0.4202181100845337,-0.844025194644928
8827,-1.083359718322754,-0.6531872153282166,0.03904067724943161,8930,0.9160768985748291,-1.0443861484527588,-0.826087236404419
8932,-1.1965763568878174,-0.7627441883087158,-0.052216578274965286,9031,0.8160676956176758,-0.4964168965816498,-0.8275419473648071
9031,-0.9801480174064636,-0.44042012095451355,0.007076521869748831,9134,0.6423532366752625,-0.5437910556793213,-0.6205292344093323
9130,-0.47970351576805115,-0.3413566052913666,0.2149641215801239,9244,0.6428409218788147,-0.5511168837547302,-0.5545954704284668
9246,-0.10052768886089325,-0.20813189446926117,0.06685663759708405,9359,0.7389688491821289,-0.6077706217765808,-0.7940902709960938
9351,-0.7622556090354919,0.04367589205503464,-0.2610797584056854,9478,0.8511994481086731,-0.6776109933853149,-0.7601537108421326
9459,-1.0823842287063599,-0.5533924102783203,-0.029280120506882668,9596,0.696027398109436,-0.9413444399833679,-0.8285115361213684
9557,-1.4166642427444458,-0.44042012095451355,-0.13298042118549347,9712,0.983435869216919,-0.8436650633811951,-0.5259918570518494
9681,-1.1038564443588257,-0.6095113158226013,-0.44188427925109863,9836,0.3837316632270813,-0.6107001900672913,-0.40963804721832275
9797,-1.0477359294891357,-0.3784445524215698,-0.03952769562602043,9958,0.3188323676586151,-0.17944662272930145,-0.1265106499195099
9916,-0.7346839308738708,-0.44042012095451355,-0.29401952028274536,10069,0.2617443799972534,-0.6111899018287659,-0.35776373744010925
10017,-0.8208158612251282,-0.56632399559021,0.07271172851324081,10187,1.203508734703064,-1.005325198173523,-0.5982280969619751
10116,-1.4088563919067383,-0.8361887335777283,-0.2993876039981842,10302,0.9282988905906677,-0.8793190717697144,-1.1014580726623535
10227,-1.2297604084014893,-0.3601433038711548,-0.18129152059555054,10438,0.7614161968231201,-0.46613645553588867,-0.6040458679199219
10326,-1.080675721168518,-0.6927164793014526,-0.07905539125204086,10575,0.5159719586372375,-0.6395168304443359,-0.4915705621242523
10428,-1.300032377243042,-0.2610797584056854,0.08784036338329315,10696,0.7804467678070068,-0.9306007027626038,-0.8047560453414917
10527,-0.3491644263267517,-0.18495270609855652,0.0732003003358841,10857,0.7823985815048218,-0.7161949872970581,-0.8134825229644775
10630,-0.4865357577800751,-0.03952769562602043,0.1315162479877472,11020,0.9180516600608826,-0.8246186971664429,-0.8416013717651367
10731,-0.4843403100967407,-0.27157163619995117,-0.08881594985723495,11122,1.1888865232467651,-0.4514922499656677,-0.7766374349594116
10855,-0.8869395852088928,-0.4692116677761078,0.16348041594028473,11258,0.3188537657260895,-0.2790893316268921,-0.24092543125152588
10968,-1.2709964513778687,-0.37966442108154297,-0.49043968319892883,11412,-0.0929831862449646,-0.4177945554256439,-0.25450006127357483
11091,-1.0728678703308105,-0.5202083587646484,-0.15054723620414734,11512,0.824385404586792,-0.368956059217453,-0.8246334195137024
11226,-1.0030845403671265,-0.4167523682117462,-0.25790873169898987,11614,0.8214592337608337,-0.9735904335975647,-0.7242783308029175
11329,-1.0167474746704102,-0.3720993101596832,-0.15615960955619812,11778,0.9878551959991455,-0.727439820766449,-0.8047564029693604
11429,-1.5106040239334106,-0.4243158996105194,-0.021716581657528877,11919,0.9375975728034973,-0.6229243278503418,-0.7053709030151367
11531,-0.9091447591781616,-0.54753577709198,-0.04026055335998535,12022,0.5967317819595337,-0.46065133810043335,-0.5439267158508301
11632,-0.9796594977378845,-0.6934477686882019,0.005612360313534737,12122,0.5171692967414856,-0.7380483746528625,-0.7519086599349976
11731,-1.284416675567627,-0.5570520162582397,0.2139885425567627,12266,0.5893625020980835,-0.9436512589454651,-0.6021028757095337
11849,-0.8288679718971252,-0.541680634021759,0.27815958857536316,12368,0.3419302701950073,-0.7131117582321167,-0.4358136057853699
11947,-0.5724233984947205,-0.37746739387512207,0.26620355248451233,12471,0.1989322304725647,-0.7331240773200989,-0.5027166604995728
12052,-0.6036562323570251,-0.2718159258365631,0.21886804699897766,12611,0.6322171092033386,-1.0769431591033936,-0.4212687313556671
12170,-0.6400113105773926,-0.35282403230667114,-0.05392346903681755,12714,0.7185500860214233,-0.7374914884567261,-0.3310941457748413
12305,-0.825208306312561,-0.6656318306922913,-0.37795597314834595,12816,0.6687525510787964,-0.7618993520736694,-0.4154503047466278
12406,-1.1604639291763306,-0.5704721808433533,-0.4291954040527344,12958,0.8199961185455322,-0.6314863562583923,-0.48623180389404297
12522,-1.0189443826675415,-0.4091872572898865,-0.399183988571167,13060,0.57215416431427,-0.6827875375747681,-0.5065942406654358
12638,-0.9577001333236694,-0.6661204099655151,-0.1981286108493805,13207,0.5355395674705505,-0.7379680871963501,-0.5395609140396118
12772,-0.8674200773239136,-0.4592083692550659,-0.18983221054077148,13355,0.48134997487068176,-0.6749529838562012,-0.582708477973938
12898,-1.2226837873458862,-0.5419234037399292,0.21667256951332092,13456,0.5525662899017334,-0.6309852600097656,-0.6098573207855225
12999,-1.0330959558486938,-0.5946285128593445,0.32720354199409485,13558,0.7247985005378723,-1.0143673419952393,-0.6767604947090149
13125,-1.3627392053604126,-0.5355797410011292,0.24473126232624054,13661,0.8096856474876404,-0.5591742992401123,-0.8062037825584412
13230,-1.242691993713379,-0.4416399896144867,0.13224755227565765,13764,0.7789261341094971,-0.7862697839736938,-0.7940834164619446
13346,-0.7707962989807129,-0.27815958857536316,0.026107510551810265,13866,0.9706767201423645,-1.1501160860061646,-0.9375861287117004
13468,-0.7349281907081604,-0.05782737955451012,-0.24326865375041962,13969,0.9882252216339111,-0.5576838850975037,-0.6273092031478882
13587,-0.5180113315582275,-0.03293974697589874,-0.19959276914596558,14071,0.5316653251647949,-0.37461546063423157,-0.3427295684814453
13717,-0.9955193996429443,0.009271985851228237,0.3808842897415161,14175,0.12958559393882751,0.015124227851629257,-0.16286607086658478
13816,-1.0311447381973267,-0.24375566840171814,-0.22179636359214783,14276,0.5614308714866638,0.27885785698890686,-0.2181341052055359
13919,-1.3751838207244873,-0.6680715680122375,-0.20032407343387604,14379,0.480917364358902,0.16310811042785645,-0.15656358003616333
14028,-1.1721757650375366,-0.2605927586555481,-0.1049201712012291,14482,0.7966279983520508,-0.0566699281334877,0.15080420672893524
14148,-0.7820194363594055,-0.47043153643608093,-0.24741530418395996,14585,0.35648730397224426,-0.9186880588531494,-0.7737232446670532
14261,-0.9059721827507019,-0.4650634527206421,-0.018788257613778114,14690,1.5368645191192627,-1.2068414688110352,-0.388786256313324
14363,-1.1077604293823242,-0.8169119358062744,-0.467260479927063,14788,1.246039867401123,-0.7199111580848694,-0.4498719573020935
14475,-1.2797799110412598,-0.27620840072631836,0.0009755890932865441,14891,0.900563657283783,-0.5943934917449951,-0.4198139011859894
14566,-0.7212637662887573,-0.6197604537010193,-0.19373612105846405,14994,0.6980599164962769,-0.565089762210846,-0.4207835793495178
14667,-0.9847832322120667,-0.6539201140403748,-0.1376156359910965,15100,0.9243897795677185,-1.1091232299804688,-0.8605026006698608
14770,-1.037732720375061,-0.686615526676178,-0.04489576816558838,15214,1.2298439741134644,-0.33208155632019043,-0.8386862874031067
14871,-1.1538760662078857,-0.5143517255783081,0.13737134635448456,15326,0.7067407369613647,-1.4172922372817993,-0.5075626969337463
14984,-0.5987767577171326,-0.3818598687648773,-0.11565631628036499,15443,0.7457683086395264,-0.778466522693634,-0.5056234002113342
15075,-0.31549182534217834,-0.41431260108947754,-0.28792014718055725,15561,0.9160574078559875,-0.6719919443130493,-0.4125402569770813
15196,-1.0477359294891357,-0.37454062700271606,0.2415602058172226,15675,-0.05352999269962311,-0.3349946439266205,-0.05378281697630882
15326,-0.9132913947105408,-0.6749038100242615,-0.3701481521129608,15786,0.15579591691493988,-0.3315715193748474,-0.2544928789138794
15425,-1.117276668548584,-0.36721980571746826,-0.08295930176973343,15905,0.7535388469696045,-1.3523141145706177,-0.5943426489830017
15549,-0.6770992875099182,-0.45774421095848083,-0.23253251612186432,16039,1.2044050693511963,-0.8824731111526489,-1.0951484441757202
15673,-0.7176041007041931,-0.5070324540138245,0.03196415677666664,16134,0.7697628140449524,-0.6327363848686218,-0.9380664229393005
15815,-1.0616447925567627,-0.54753577709198,-0.2117915153503418,16250,0.3891070485115051,-0.639063835144043,-0.3722957372665405
15912,-1.3812847137451172,-0.369415283203125,-0.0656367614865303,16374,0.5715590715408325,-0.6688348650932312,-0.37762802839279175
16044,-0.985027551651001,-0.673439621925354,-0.2108159363269806,16498,0.5578427314758301,-0.9017745852470398,-0.828498125076294
16173,-0.9149998426437378,-0.6285438537597656,0.024643348529934883,16629,0.9379118084907532,-0.48417195677757263,-0.6806312203407288
16302,-0.5170357823371887,-0.43212372064590454,0.04904396831989288,16748,1.0510724782943726,-0.9994075894355774,-0.7664415240287781
16414,-0.5031285285949707,-0.3982083797454834,-0.03977198153734207,16867,0.8016780614852905,-0.7634909152984619,-0.39120015501976013
16506,-0.8593679666519165,-0.9076806306838989,-0.2088647484779358,16992,0.25559648871421814,-0.49582526087760925,-0.11195050179958344
16623,-1.0972685813903809,-0.676367998123169,0.27206021547317505,17131,0.19653211534023285,-0.4074157774448395,-0.23751531541347504
16728,-1.1721757650375366,-0.5009315609931946,-0.467260479927063,17240,0.6473648548126221,-1.063310980796814,-0.7029297351837158
16826,-1.0743321180343628,-0.44407975673675537,-0.15640388429164886,17377,1.2338443994522095,-0.5402162671089172,-1.0485966205596924
16936,-0.8827913999557495,-0.46189242601394653,-0.04074757173657417,17508,0.9332118034362793,-0.6036850214004517,-1.164465069770813
17039,-0.6605080366134644,-0.5319200754165649,-0.11175240576267242,17636,0.4134840965270996,-0.5650786757469177,-0.5405175089836121
17140,-0.8615633845329285,-0.6280553340911865,-0.11272799223661423,17761,0.4822436273097992,-0.7696964144706726,-0.47312864661216736
17246,-1.1987718343734741,-0.8866953253746033,-0.10540874302387238,17905,0.363614022731781,-0.7740662097930908,-0.6127524375915527
17365,-1.2475714683532715,-0.2896285951137543,-0.05441204085946083,18033,0.7056259512901306,-0.6963886618614197,-0.4673096835613251
17468,-0.9991806149482727,-0.78519207239151,-0.24521984159946442,18165,0.7840338349342346,-0.6450353860855103,-0.7926133871078491
17609,-0.8417995572090149,-0.5524152517318726,0.09613675624132156,18304,1.3641581535339355,-0.7558727264404297,-0.6733500957489014
17709,-0.4892197847366333,-0.48141196370124817,0.014640060253441334,18449,0.678504228591919,-0.6420443654060364,-0.16672562062740326
17828,-0.5480242967605591,-0.4340764582157135,-0.0783240869641304,18596,0.2031601518392563,-0.4295594394207001,-0.07267215102910995
17973,-0.9362278580665588,-0.9520878195762634,-0.1566481739282608,18732,0.6442158222198486,-0.5496763586997986,-0.5778405070304871
18075,-1.163148045539856,-0.5597360730171204,0.2498566061258316,18881,0.7231963276863098,-1.0570871829986572,-0.9079933762550354
18210,-0.971851646900177,-0.5258207321166992,-0.36868399381637573,19028,0.6372461318969727,-0.6595009565353394,-0.9070228934288025
18310,-0.8852327466011047,-0.4579885005950928,-0.07246743887662888,19167,0.4347017705440521,-0.6382201313972473,-0.8512757420539856
18413,-0.5597360730171204,-0.538263738155365,-0.20154394209384918,19330,0.743092954158783,-0.6953624486923218,-0.572026789188385
18530,-0.5714477896690369,-0.6153679490089417,-0.0307442806661129,19476,1.0012242794036865,-0.8985349535942078,-0.22248071432113647
18654,-1.0523728132247925,-0.902556836605072,-0.3198843002319336,19621,0.9953686594963074,-0.692920446395874,-0.7984316945075989
18753,-1.2029199600219727,-0.5741318464279175,-0.48116767406463623,19777,0.620614767074585,-0.8262523412704468,-0.4304630160331726
18877,-1.2092636823654175,-0.9103646278381348,-0.2210635095834732,19942,0.22243881225585938,-0.31929782032966614,0.014590035192668438
19029,-0.7056480646133423,-0.6478207111358643,0.057584650814533234,20089,0.3114066421985626,-0.6170656681060791,-0.6946788430213928
19127,-0.4047963321208954,-0.27108460664749146,-0.007076521869748831,20254,1.0637884140014648,-1.135228157043457,-0.9773207902908325
19227,-0.5468044281005859,-0.386008083820343,0.13639575242996216,20401,0.5494304895401001,-0.3962636888027191,-1.0258009433746338
19329,-1.082872748374939,-0.5411921143531799,0.23448368906974792,20566,0.8767984509468079,-0.7469066381454468,-0.5036627650260925
19433,-1.175835371017456,-0.8915764093399048,0.024887634441256523,20727,0.4287966191768646,-0.7229502201080322,-0.48911789059638977
19591,-1.2612359523773193,-0.5999966263771057,0.3520927429199219,20878,0.30334267020225525,-0.6906936764717102,-0.33834221959114075
19707,-0.806420087814331,-0.5002002120018005,-0.35941198468208313,21042,0.863467812538147,-1.05354642868042,-0.5744426846504211
19869,-0.7300487160682678,-0.5436318516731262,0.12346414476633072,21194,0.5602616667747498,-0.42538464069366455,-0.8764753937721252
20017,-0.7259005308151245,-0.5419234037399292,-0.1293192356824875,21359,1.202345371246338,-0.8092296719551086,-0.7300626039505005
20122,-0.9394004940986633,-0.5707165002822876,-0.23643642663955688,21525,0.4083595275878906,-0.5102971792221069,-0.3252476453781128
20259,-1.372744083404541,-0.7149201035499573,-0.1398126482963562,21688,0.22481362521648407,-0.36227938532829285,-0.11968845129013062
20354,-0.8437522649765015,-0.6092686057090759,-0.123952716588974,21850,1.1299071311950684,-0.8081501722335815,-0.4222072660923004
20488,-0.8398483991622925,-0.6490405797958374,-0.1459120213985443,22016,0.9800295233726501,-0.9233770966529846,-0.7368462085723877
20590,-0.9547718167304993,-0.6307393312454224,0.16884848475456238,22181,0.5159457325935364,-0.5936947464942932,-0.5831618905067444
20732,-0.5038598775863647,-0.5814526677131653,0.13468730449676514,22350,0.6637313365936279,-0.6566666960716248,-0.5065615177154541
20834,-0.4392002522945404,-0.49117252230644226,-0.07124756276607513,22531,0.910564661026001,-0.838803231716156,-0.5972195863723755
20961,-0.8971887230873108,-0.8115438222885132,-0.09686806052923203,22694,0.9026906490325928,-1.2402334213256836,-0.6568499803543091
21072,-1.304667592048645,-0.9149998426437378,0.13273613154888153,22881,0.4619883596897125,-0.5422818064689636,-0.25833749771118164
21173,-1.100195288658142,-0.4431041479110718,-0.38405534625053406,23061,0.11155766993761063,-0.49584928154945374,-0.19337238371372223
21308,-1.0252881050109863,-0.5794999003410339,-0.23057977855205536,23245,1.2840367555618286,-1.2681878805160522,-0.4958970844745636
21476,-0.6256155371665955,-0.5572963356971741,-0.06929638981819153,23421,0.8434081077575684,-0.6655079126358032,-1.0975428819656372
21579,-0.7883646488189697,-0.6217116117477417,-0.021228009834885597,23603,0.38130930066108704,-0.7543959021568298,-0.44596198201179504
21675,-0.8954802751541138,-0.9701447486877441,-0.2874315679073334,23787,0.4881727397441864,-0.6869972944259644,-0.4323873221874237
21777,-1.1956007480621338,-0.43285658955574036,0.0307442806661129,23988,0.7458159923553467,-0.7827228307723999,-0.7610867023468018
21893,-1.2861236333847046,-0.5243565440177917,0.07905539125204086,24171,0.7209357619285583,-1.027184009552002,-0.6505445241928101
22044,-0.9430601000785828,-0.7329754829406738,-0.05416775494813919,24259,0.7209357619285583,-1.027184009552002,-0.6505445241928101
22136,-0.4975161850452423,-0.41016441583633423,0.16689574718475342,,,,
22235,-0.28987130522727966,-0.3801514208316803,0.1058957576751709,,,,
22337,-0.6307393312454224,-0.5860878825187683,-0.04709123447537422,,,,
22482,-1.030900478363037,-0.9613597989082336,-0.19105207920074463,,,,
22585,-1.1106886863708496,-0.5075194835662842,-0.21301139891147614,,,,
22682,-1.2143874168395996,-0.5697393417358398,-0.3376954197883606,,,,
22784,-0.838384211063385,-0.457011342048645,-0.10540874302387238,,,,
22885,-0.5917001962661743,-0.49068397283554077,-0.08686476945877075,,,,
22998,-0.7010113000869751,-0.5348484516143799,0.07002768665552139,,,,
23147,-1.1433842182159424,-0.9562360048294067,-0.16299183666706085,,,,
23302,-1.2992994785308838,-0.4165080785751343,-0.1693354994058609,,,,
23432,-0.7405405640602112,-0.5802327394485474,-0.07539576292037964,,,,
23565,-0.6788077354431152,-0.4108957052230835,-0.08857166022062302,,,,
23689,-0.5075194835662842,-0.48287612199783325,0.07612862437963486,,,,
23790,-0.8618077039718628,-0.7832393050193787,-0.26937615871429443,,,,
23902,-1.2502554655075073,-0.5590047836303711,0.11150811612606049,,,,
24071,-1.0474916696548462,-0.38454392552375793,-0.36063188314437866,,,,
24080,-1.0474916696548462,-0.38454392552375793,-0.36063188314437866,,,,
